party,state,name,letra,type,fem,n,year
PES,Tabasco,Estela Núñez Álvarez (aún no redactado),a,smd,1,7,2018
PES,México,Graciela Sánchez Ortiz (aún no redactado),a,smd,1,8,2018
PES,México,Laura Mónica Guerra Navarro (aún no redactado),a,smd,1,9,2018
PES,Durango,María de Lourdes Montes Hernández (aún no redactado),a,smd,1,10,2018
PES,Nuevo León,María Guillermina Alvarado Moreno (aún no redactado),a,smd,1,11,2018
PES,Zacatecas,Mirna Zabeida Maldonado Tapia (aún no redactado),a,smd,1,12,2018
PES,Nuevo León,Sandra Paola González Castañeda (aún no redactado),a,smd,1,13,2018
PES,Morelos,Jorge Argüelles Victorero,e,smd,,14,2018
PES,Tamaulipas,Silvestre Resendez Muñoz (aún no redactado),e,smd,,15,2018
PES,Coahuila,José Ángel Pérez Hernández,é,smd,,16,2018
PES,Puebla,José Francisco Esquitin Alonso (aún no redactado),é,smd,,17,2018
PES,Guerrero,Araceli Ocampo Manzanares (aún no redactado),i,smd,1,18,2018
PES,Puebla,Nayeli Salvatori Bojalil,i,smd,1,19,2018
PES,Sonora,Manuel de Jesus Baldenebro Arredondo (aún no redactado),l,smd,,20,2018
PES,Michoacán,Ivan Arturo Pérez Negrón Ruiz (aún no redactado),n,smd,,21,2018
PES,Morelos,Alejandro Mojica Toledo (aún no redactado),o,smd,,22,2018
PES,Puebla,Fernando Manzanilla Prieto,o,smd,,23,2018
PES,Tabasco,Ricardo de la Peña Marshall (aún no redactado),o,smd,,24,2018
PES,Baja California,Héctor René Cruz Aparicio (aún no redactado),r,smd,,25,2018
PES,Ciudad de México,Víctor Varela López,r,smd,,26,2018
PES,México,Nancy Claudia Resendiz Hernández (aún no redactado),y,smd,1,27,2018
PES,Ciudad de México,Beatriz Rojas Martínez,z,smd,1,28,2018
,Nuevo León,,,smd,,,2018
,Tamaulipas,,,smd,,,2018
,,,,,,,2018
PRD,México,Claudia Reyes Montiel,a,smd,1,1,2018
PRD,Segunda,Frida Alejandra Esparza Marquez (aún no redactado),a,pr,1,2,2018
PRD,Jalisco,Mónica Almeida López,a,smd,1,3,2018
PRD,Quinta,Mónica Bautista Rodríguez (aún no redactado),a,pr,1,4,2018
PRD,Tercera,Norma Azucena Rodríguez Zamora,a,pr,1,5,2018
PRD,Primera,Verónica Juárez Piña,a,pr,1,6,2018
PRD,San Luis Potosí,Guadalupe Almaguer Pardo,e,smd,1,7,2018
PRD,Michoacán,José Guadalupe Aguilera Rojas (aún no redactado),é,smd,,8,2018
PRD,Jalisco,Abril Alcalá Padilla (aún no redactado),l,smd,,9,2018
PRD,Segunda,Antonio Ortega Martínez,o,pr,,10,2018
PRD,Guerrero,Raymundo García Gutiérrez (aún no redactado),o,smd,,11,2018
PRD,Quintana Roo,Jesús Pool Moo,s,smd,,12,2018
,,,,,,,2018
PRI,Cuarta,Claudia Pastor Badilla,a,pr,1,1,2018
PRI,Cuarta,Cynthia López Castro,a,pr,1,2,2018
PRI,Primera,Hortensia Noroña Quezada (aún no redactado),a,pr,1,3,2018
PRI,Quinta,Laura Barrera Fortoul,a,pr,1,4,2018
PRI,Quinta,Laura Isabel Hernández Pichardo (aún no redactado),a,pr,1,5,2018
PRI,Quinta,Marcela Velasco González,a,pr,1,6,2018
PRI,Primera,Margarita Flores Sánchez,a,pr,1,7,2018
PRI,Segunda,María Alemán Muñoz Castillo (aún no redactado),a,pr,1,8,2018
PRI,Yucatán,María Ester Alonzo Morales,a,smd,1,9,2018
PRI,Segunda,Mariana Rodríguez Mier y Terán,a,pr,1,10,2018
PRI,Coahuila,Martha Garay Cadena,a,smd,1,11,2018
PRI,Segunda,Norma Guel Saldivar (aún no redactado),a,pr,1,12,2018
PRI,San Luis Potosí,Sara Rocha Medina,a,smd,1,13,2018
PRI,Tercera,Soraya Pérez Munguia (aún no redactado),a,pr,1,14,2018
PRI,Quinta,Ximena Puente de la Mora,a,pr,1,15,2018
PRI,Tercera,Dulce María Sauri Riancho,e,pr,1,16,2018
PRI,Quinta,Enrique Ochoa Reza,e,pr,,17,2018
PRI,Segunda,Frinne Azuara Yarzabal (aún no redactado),e,pr,1,18,2018
PRI,Segunda,Ivonne Álvarez García,e,pr,1,19,2018
PRI,Cuarta,René Juárez Cisneros,é,pr,,20,2018
PRI,Quinta,Brasil Acosta Peña,l,pr,,21,2018
PRI,Primera,Ismael Hernández Deras,l,pr,,22,2018
PRI,Tercera,Manuel Limón Hernández,l,pr,,23,2018
PRI,Nuevo León,Juan Francisco Espinoza Eguia,n,smd,,24,2018
PRI,Yucatán,Juan José Canul Pérez (aún no redactado),n,smd,,25,2018
PRI,Tercera,Juan Ortiz Guarneros (aún no redactado),n,pr,,26,2018
PRI,Segunda,Lenin Nelson Campos Cordova (aún no redactado),n,pr,,27,2018
PRI,Segunda,Rubén Moreira Valdez,n,pr,1,28,2018
PRI,Primera,Alfredo Villegas Arreola,o,pr,,29,2018
PRI,Primera,Benito Medina Herrera (aún no redactado),o,pr,,30,2018
PRI,Cuarta,Fernando Galindo Favela,o,pr,,31,2018
PRI,Cuarta,Lucero Saldaña Pérez,o,pr,,32,2018
PRI,Tercera,Pablo Angulo Briceño,o,pr,,33,2018
PRI,Segunda,Pedro Pablo Treviño Villarreal,o,pr,,34,2018
PRI,México,Ricardo Aguilar Castillo,o,smd,,35,2018
PRI,Coahuila,Sergio Armando Sisbeles Maldonado (aún no redactado),o,smd,,36,2018
PRI,Tercera,Héctor Yunes Landa,r,pr,,37,2018
PRI,San Luis Potosí,Óscar Bautista Villegas,r,smd,,38,2018
PRI,Quinta,Óscar Jiménez Rayón (aún no redactado),r,pr,,39,2018
PRI,Segunda,Carlos Pavón Campos,s,pr,,40,2018
PRI,Cuarta,Eluisis Córdova Morán (aún no redactado),s,pr,,41,2018
PRI,Primera,Isaías González Cuevas,s,pr,,42,2018
PRI,Quinta,Jesús Alcántara Núñez,s,pr,,43,2018
PRI,México,Jesús Wenceslao Ragel de la O (aún no redactado),s,smd,,44,2018
PRI,Primera,Lourdes Erika Sánchez Martínez (aún no redactado),s,pr,1,45,2018
PRI,Quinta,Luis Miranda Nava,s,pr,,46,2018
PRI,Tercera,Anilu Ingram Vallines,u,pr,1,47,2018
PRI,México,Cruz Roa Sánchez,z,smd,,48,2018
,,,,,,,2018
PT,Ciudad de México,Adriana Espinosa de los Monteros,a,smd,1,1,2018
PT,Sonora,Ana Bernal Camarena,a,smd,1,2,2018
PT,Aguascalientes,Elba Lorena Torres Díaz (aún no redactado),a,smd,1,3,2018
PT,Sonora,Hildelisa González Morales (aún no redactado),a,smd,1,4,2018
PT,Nuevo León,Laura Erika de Jesús Garza Gutiérrez (aún no redactado),a,smd,1,5,2018
PT,Jalisco,Laura Imelda Pérez Segura (aún no redactado),a,smd,1,6,2018
PT,Oaxaca,Margarita García García,a,smd,1,7,2018
PT,Chiapas,María Roselia Jiménez Pérez,a,smd,1,8,2018
PT,Ciudad de México,María Rosete Sánchez,a,smd,1,9,2018
PT,México,María Teresa Marú Mejía,a,smd,1,10,2018
PT,México,María Teresa Rebeca Rosa Mora Ríos (aún no redactado),a,smd,1,11,2018
PT,Chiapas,Marta Dekker Gómez (aún no redactado),a,smd,1,12,2018
PT,Puebla,Martha Huerta Hernández (aún no redactado),a,smd,1,13,2018
PT,Tamaulipas,Olga Juliana Elizondo Guerra,a,smd,1,14,2018
PT,Colima,Rosa María Bayardo Cabrera,a,smd,1,15,2018
PT,Nuevo León,José Luis García Duque (aún no redactado),é,smd,,16,2018
PT,México,José Luis Montalvo Luna (aún no redactado),é,smd,,17,2018
PT,Sinaloa,José Mario Osuna Medina (aún no redactado),é,smd,,18,2018
PT,San Luis Potosí,José Ricardo Delsol Estrada (aún no redactado),é,smd,,19,2018
PT,Cuarta,Manuel Huerta Martínez,l,pr,,20,2018
PT,Tercera,Maribel Martínez Ruiz,l,pr,1,21,2018
PT,Nayarit,Miguel Pavel Jarero Velázquez (aún no redactado),l,smd,,22,2018
PT,México,Raúl Ernesto Sánchez Barrales (aún no redactado),l,smd,,23,2018
PT,Cuarta,Samuel Calderón Medina (aún no redactado),l,pr,,24,2018
PT,Oaxaca,Benjamín Robles Montoya,n,smd,,25,2018
PT,Ciudad de México,Karen Ivette Audiffred Fernández (aún no redactado),n,smd,1,26,2018
PT,Puebla,Alejandro Barroso Chávez (aún no redactado),o,smd,,27,2018
PT,Puebla,Alejandro Carvajal Hidalgo (aún no redactado),o,smd,,28,2018
PT,Zacatecas,Alfredo Femat Bañuelos,o,smd,,29,2018
PT,Baja California Sur,Alfredo Porras Domínguez (aún no redactado),o,smd,,30,2018
PT,Tamaulipas,Armando Javier Zertuche Zuani (aún no redactado),o,smd,,31,2018
PT,Baja California,Armando Reyes Ledesma,o,smd,,32,2018
PT,México,Arturo Roberto Hernández Tapia (aún no redactado),o,smd,,33,2018
PT,Puebla,Claudio Báez Ruiz (aún no redactado),o,smd,,34,2018
PT,México,Emilio Manzanilla Téllez (aún no redactado),o,smd,,35,2018
PT,Chihuahua,Eraclio Rodríguez Gómez,o,smd,,36,2018
PT,México,Francisco Favela Peñuñuri (aún no redactado),o,smd,,37,2018
PT,Michoacán,Francisco Javier Huacus Esquivel,o,smd,,38,2018
PT,Ciudad de México,Francisco Javier Saldívar Camacho (aún no redactado),o,smd,,39,2018
PT,Ciudad de México,Gerardo Fernández Noroña,o,smd,,40,2018
PT,México,Marco Antonio Reyes Colín (aún no redactado),o,smd,,41,2018
PT,Cuarta,Mauricio Toledo Gutiérrez,o,pr,,42,2018
PT,Ciudad de México,Pablo Gómez,o,smd,,43,2018
PT,Quinta,Pedro Daniel Abasolo Sánchez (aún no redactado),o,pr,,44,2018
PT,Quinta,Reginaldo Sandoval Flores,o,pr,,45,2018
PT,Guerrero,Rosario Merlín García,o,smd,1,46,2018
PT,Nuevo León,Santiago González Soto (aún no redactado),o,smd,,47,2018
PT,Cuarta,Silvano Garay Ulloa (aún no redactado),o,pr,,48,2018
PT,Puebla,Edgar Guzmán Valdéz (aún no redactado),r,smd,,49,2018
PT,Cuarta,Héctor Serrano Cortés,r,pr,,50,2018
PT,Guerrero,Víctor Alfonso Mojica Wences (aún no redactado),r,smd,,51,2018
PT,México,Luis Enrique Martínez Ventura (aún no redactado),s,smd,,52,2018
PT,Michoacán,Mary Carmen Bernal Martínez,y,smd,1,53,2018
PT,Puebla,Nelly Maceda Carrera (aún no redactado),y,smd,1,54,2018
PT,Chiapas,Maricruz Roblero Gordillo (aún no redactado),z,smd,1,55,2018
,,,,,,,2018
PVEM,Quinta,Leticia Mariana Gómez Ordaz (aún no redactado),a,pr,1,1,2018
PVEM,Guanajuato,Lilia Villafuerte Zavala (aún no redactado),a,smd,1,2,2018
PVEM,Zacatecas,Lyndiana Bugarín Cortes (aún no redactado),a,smd,1,3,2018
PVEM,Segunda,Zulma Espinoza Mata (aún no redactado),a,pr,1,4,2018
PVEM,Tercera,Jorge Corona Méndez,e,pr,,5,2018
PVEM,Cuarta,Arturo Escobar y Vega,o,pr,,6,2018
PVEM,Primera,Marco Antonio Gómez Alcantar,o,pr,,7,2018
PVEM,San Luis Potosí,Ricardo Gallardo Cardona,o,smd,,8,2018
PVEM,Chiapas,Roberto Rubio Montejo,o,smd,,9,2018
PVEM,Segunda,Carlos Alberto Puente Salas,s,pr,,10,2018
PVEM,Yucatán,Jesús Carlos Vidal Peniche (aún no redactado),s,smd,,11,2018
,,,,,,,2018
