party,state,name,letra,type,fem,n,year
PRD,Baja California Sur,Víctor Manuel Lizárraga Peraza (aún no redactado),r,smd,,112,2006
PRD,Distrito Federal,Víctor Varela López,r,smd,,113,2006
PRD,Distrito Federal,Andrés Lozano Lozano,s,smd,,114,2006
PRD,Oaxaca,Carlos Altamirano Toledo,s,smd,,115,2006
PRD,Primera,Carlos Ernesto Navarro López,s,pr,,116,2006
PRD,Oaxaca,Carlos Martínez Martínez (aún no redactado),s,smd,,117,2006
PRD,Chiapas,Carlos Morales Vázquez,s,smd,,118,2006
PRD,Cuarta,Jesús Evodio Velázquez Aguirre,s,pr,,119,2006
PRD,Cuarta,Jesús Humberto Zazueta Aguilar,s,pr,,120,2006
PRD,Distrito Federal,Lourdes Alonso Flores (aún no redactado),s,smd,1,121,2006
PRD,Quinta,Luis Sánchez Jiménez,s,pr,,122,2006
PRD,Tabasco,Moisés Dagdug Lützow,s,smd,,123,2006
PRD,Distrito Federal,Moisés Gil Ramírez (aún no redactado),s,smd,,124,2006
PRD,México,Alliet Bautista Bravo,t,smd,1,125,2006
PRD,Tercera,Holly Matus Toledo (aún no redactado),y,pr,1,126,2006
,Distrito Federal,,,smd,,,2006
,,,,,,,2006
PRI,Primera,Bertha Yolanda Rodríguez Ramírez (aún no redactado),a,pr,1,1,2006
PRI,México,Elda Gómez Lugo (aún no redactado),a,smd,1,2,2006
PRI,Puebla,Guillermina López Balbuena (aún no redactado),a,smd,1,3,2006
PRI,Durango,Leticia Herrera Ale,a,smd,1,4,2006
PRI,Chihuahua,Lilia Merodio Reza,a,smd,1,5,2006
PRI,Segunda,Lorena Martínez Rodríguez,a,pr,1,6,2006
PRI,Veracruz,María del Carmen Pinete Vargas,a,smd,1,7,2006
PRI,Veracruz,María Dolores Ortega Tzitzihua (aún no redactado),a,smd,1,8,2006
PRI,Hidalgo,María Oralia Vega Ortiz,a,smd,1,9,2006
PRI,Quinta,Martha Hilda González Calderón,a,pr,1,10,2006
PRI,Nayarit,Martha Rocío Partida Guzmán (aún no redactado),a,smd,1,11,2006
PRI,Sinaloa,Mayra Gisela Peñuelas Acuña (aún no redactado),a,smd,1,12,2006
PRI,Quintana Roo,Sara Latife Ruiz Chávez,a,smd,1,13,2006
PRI,Tamaulipas,Enrique Cárdenas del Avellano,e,smd,,14,2006
PRI,Chihuahua,Enrique Serrano Escobar,e,smd,,15,2006
PRI,Puebla,Jorge Estefan Chidiac,e,smd,,16,2006
PRI,Nuevo León,Jorge Luis De la Garza Treviño (aún no redactado),e,smd,,17,2006
PRI,Chiapas,Jorge Mario Lescieur Talavera (aún no redactado),e,smd,,18,2006
PRI,Morelos,José Amado Orihuela Trejo,é,smd,,19,2006
PRI,Hidalgo,José Edmundo Ramírez Martínez (aún no redactado),é,smd,,20,2006
PRI,Yucatán,José Luis Blanco Pajón (aún no redactado),é,smd,,21,2006
PRI,Tercera,José Murat,é,pr,,22,2006
PRI,Primera,José Rosas Aispuro,é,pr,,23,2006
PRI,Durango,José Rubén Escajeda Jiménez (aún no redactado),é,smd,,24,2006
PRI,Veracruz,Elizabeth Morales García,h,smd,1,25,2006
PRI,Chiapas,Yari del Carmen Gebhardt Garduza (aún no redactado),i,smd,1,26,2006
PRI,Sinaloa,Daniel Amador Gaxiola (aún no redactado),l,smd,,27,2006
PRI,Oaxaca,Daniel Gurrión Matías (aún no redactado),l,smd,,28,2006
PRI,Tercera,Daniel Pérez Valdés (aún no redactado),l,pr,,29,2006
PRI,México,Isael Villa Villa,l,smd,,30,2006
PRI,Tercera,Ismael Ordaz Jiménez (aún no redactado),l,pr,,31,2006
PRI,Chihuahua,Israel Beltrán Montes,l,smd,,32,2006
PRI,Primera,Joel Ayala,l,pr,,33,2006
PRI,Hidalgo,Joel Guerrero Juárez (aún no redactado),l,smd,,34,2006
PRI,Tamaulipas,Miguel Ángel González Salum (aún no redactado),l,smd,,35,2006
PRI,Cuarta,Raúl Cervantes Andrade,l,pr,,36,2006
PRI,Primera,Samuel Aguilar Solís (aún no redactado),l,pr,,37,2006
PRI,Cuarta,Samuel Palma César (aún no redactado),l,pr,,38,2006
PRI,Quinta,Ascensión Orihuela Bárcenas,n,pr,,39,2006
PRI,Quinta,Juan Carlos Velasco Pérez (aún no redactado),n,pr,,40,2006
PRI,Nuevo León,Juan Francisco Rivera Bedoya,n,smd,,41,2006
PRI,Nuevo León,Juan Manuel Parás González,n,smd,,42,2006
PRI,Sinaloa,Ramón Barajas López (aún no redactado),n,smd,,43,2006
PRI,Nuevo León,Ramón Salas López (aún no redactado),n,smd,,44,2006
PRI,Veracruz,Adolfo Mota Hernández,o,smd,,45,2006
PRI,Puebla,Alberto Amador Leal,o,smd,,46,2006
PRI,México,Alejandro Olivares (aún no redactado),o,smd,,47,2006
PRI,Tercera,Alfonso Izquierdo Bustamante,o,pr,,48,2006
PRI,Primera,Alfredo Barba Hernández (aún no redactado),o,pr,,49,2006
PRI,Primera,Alfredo Ríos Camarena (aún no redactado),o,pr,,50,2006
PRI,Chiapas,Antonio de Jesús Díaz Athié (aún no redactado),o,smd,,51,2006
PRI,Quinta,Arnoldo Ochoa González,o,pr,,52,2006
PRI,Chiapas,Arnulfo Cordero Alfonzo (aún no redactado),o,smd,,53,2006
PRI,Campeche,Arturo Martínez Rocha (aún no redactado),o,smd,,54,2006
PRI,Primera,Diego Aguilar (aún no redactado),o,pr,,55,2006
PRI,Quintana Roo,Eduardo Espinosa Abuxapqui,o,smd,,56,2006
PRI,Cuarta,Eduardo Sánchez Hernández,o,pr,,57,2006
PRI,Tercera,Emilio Gamboa Patrón,o,pr,,58,2006
PRI,Hidalgo,Fernando Quetzalcoatl Moctezuma Pereda (aún no redactado),o,smd,,59,2006
PRI,Veracruz,Gerardo Lagunes Gallina (aún no redactado),o,smd,,60,2006
PRI,Quinta,Gerardo Sosa Castelán,o,pr,,61,2006
PRI,Sinaloa,Gerardo Vargas Landeros,o,smd,,62,2006
PRI,Sinaloa,Gilberto Ojeda Camacho (aún no redactado),o,smd,,63,2006
PRI,Nuevo León,Gustavo Caballero Camargo (aún no redactado),o,smd,,64,2006
PRI,Sonora,Gustavo Mendívil Amparán (aún no redactado),o,smd,,65,2006
PRI,Tamaulipas,Horacio Garza Garza,o,smd,,66,2006
PRI,Segunda,Marco Antonio Bernal Gutiérrez,o,pr,,67,2006
PRI,Cuarta,Mariano González Zarur,o,pr,,68,2006
PRI,Segunda,Mauricio Ortiz Proal (aún no redactado),o,pr,,69,2006
PRI,Veracruz,Nemesio Domínguez Domínguez (aún no redactado),o,smd,,70,2006
PRI,Chihuahua,Octavio Fuentes Téllez (aún no redactado),o,smd,,71,2006
PRI,Primera,Patricio Flores Sandoval (aún no redactado),o,pr,,72,2006
PRI,Tercera,Ricardo Aldana Prieto,o,pr,,73,2006
PRI,Segunda,Ricardo Canavati Tafich,o,pr,,74,2006
PRI,Tercera,Roberto Badillo Martínez,o,pr,,75,2006
PRI,México,Rogelio Muñoz Serna (aún no redactado),o,smd,,76,2006
PRI,Nayarit,Sergio Sandoval Paredes (aún no redactado),o,smd,,77,2006
PRI,Puebla,Wenceslao Herrera Coyac (aún no redactado),o,smd,,78,2006
PRI,Coahuila,Jericó Abramo Masso,ó,smd,,79,2006
PRI,Quinta,César Camacho Quiroz,r,pr,,80,2006
PRI,Chihuahua,César Duarte Jáquez,r,smd,,81,2006
PRI,Chiapas,Elmar Díaz Solórzano (aún no redactado),r,smd,,82,2006
PRI,Segunda,Héctor Hugo Olivares Ventura,r,pr,,83,2006
PRI,Primera,Héctor Padilla Gutiérrez (aún no redactado),r,pr,,84,2006
PRI,Coahuila,Javier Guerrero García,r,smd,,85,2006
PRI,México,Oscar Cárdenas Monroy,r,smd,,86,2006
PRI,Jalisco,Salvador Barajas del Toro,r,smd,,87,2006
PRI,Sonora,Salvador Sánchez Peñuelas (aún no redactado),r,smd,,88,2006
PRI,Campeche,Víctor Manuel Méndez Lanz,r,smd,,89,2006
PRI,Oaxaca,Víctor Manuel Virgen Carrera (aún no redactado),r,smd,,90,2006
PRI,Chiapas,Víctor Ortíz del Carpio (aún no redactado),r,smd,,91,2006
PRI,Chiapas,Andrés Carballo Bustamante (aún no redactado),s,smd,,92,2006
PRI,Primera,Carlos Armando Biebrich,s,pr,,93,2006
PRI,Segunda,Carlos Chaurand,s,pr,,94,2006
PRI,Tercera,Carlos Rojas Gutiérrez,s,pr,,95,2006
PRI,México,Jesús Alcántara Núñez,s,smd,,96,2006
PRI,Sinaloa,Jesús Manuel Patrón Montalvo (aún no redactado),s,smd,,97,2006
PRI,Segunda,Jesús Ramírez Stabros,s,pr,,98,2006
PRI,Quinta,Jesús Reyna García,s,pr,,99,2006
PRI,Primera,Lourdes Eulalia Quiñones Canales (aún no redactado),s,pr,1,100,2006
PRI,Durango,Luis Enrique Benítez Ojeda,s,smd,,101,2006
PRI,México,Mercedes Colín Guadarrama,s,smd,1,102,2006
PRI,Segunda,Tomás Gloria Requena (aún no redactado),s,pr,,103,2006
PRI,Tercera,Aracely Escalante Jasso,y,pr,1,104,2006
PRI,Tercera,Arely Madrid Tovilla,y,pr,1,105,2006
PRI,Cuarta,Beatriz Pagés Rebollar,z,pr,1,106,2006
,,,,,,,2006
PT,Tercera,María Mercedes Maciel Ortiz,a,pr,1,1,2006
PT,Oaxaca,Rosa Elia Romero Guzmán,a,smd,1,2,2006
PT,Primera,Jaime Cervantes Rivera,e,pr,,3,2006
PT,Primera,Miguel Ángel Navarro Quintero,l,pr,,4,2006
PT,Quinta,Joaquín Humberto Vela González (aún no redactado),n,pr,,5,2006
PT,Primera,Rubén Aguilar Jiménez,n,pr,1,6,2006
PT,Tercera,Abundio Peregrino García,o,pr,,7,2006
PT,Chiapas,Anuario Luis Herrera Solís,o,smd,,8,2006
PT,Quinta,Delio Hernández Valadés,o,pr,,9,2006
PT,Cuarta,Pablo Leopoldo Arreola Ortega (aún no redactado),o,pr,,10,2006
PT,Segunda,Ricardo Cantú Garza,o,pr,,11,2006
PT,Segunda,Rodolfo Solís Parga (aún no redactado),o,pr,,12,2006
PT,Cuarta,Santiago Pedro Cortés,o,pr,,13,2006
PT,Quinta,Silvano Garay Ulloa (aún no redactado),o,pr,,14,2006
PT,Cuarta,Félix Castellanos Hernández (aún no redactado),x,pr,,15,2006
,,,,,,,2006
PVEM,Segunda,Ana María Ramírez Cerda (aún no redactado),a,pr,1,1,2006
PVEM,Segunda,Ana Teresa Velázquez Beeck (aún no redactado),a,pr,1,2,2006
PVEM,Primera,Erika Larregui Nagel (aún no redactado),a,pr,1,3,2006
PVEM,Cuarta,Gloria Lavara Mejía,a,pr,1,4,2006
PVEM,Tercera,María Guadalupe Josefina García Noriega (aún no redactado),a,pr,1,5,2006
PVEM,Primera,Olga Patricia Chozas y Chozas (aún no redactado),a,pr,1,6,2006
PVEM,Segunda,Sara Isabel Castellanos Cortés (aún no redactado),a,pr,1,7,2006
PVEM,Quinta,Verónica Velasco Rodríguez (aún no redactado),a,pr,1,8,2006
PVEM,Cuarta,Jorge Emilio González Martínez,e,pr,,9,2006
PVEM,Primera,José Antonio Arévalo González (aún no redactado),é,pr,,10,2006
PVEM,Quinta,Alan Notholt Guerrero (aún no redactado),n,pr,,11,2006
PVEM,Tercera,Antonio Xavier López Adame,o,pr,,12,2006
PVEM,Tercera,Diego Cobo Terrazas,o,pr,,13,2006
PVEM,Cuarta,Faustino Javier Estrada González (aún no redactado),o,pr,,14,2006
PVEM,Tercera,Francisco Elizondo Garrido,o,pr,,15,2006
PVEM,Segunda,Sergio Augusto López Ramírez (aún no redactado),o,pr,,16,2006
PVEM,Quinta,Pilar Guerrero Rubio (aún no redactado),r,pr,1,17,2006
,,,,,,,2006
